HUNDRED_BLOCK,INCIDENT_TYPE,MONTH,YEAR,LATITUDE,LONGTITUDE
168TH ST / 64TH AVE,Fatal/Injury Collision,5,2011,49.11893569999999,-122.7566326
160TH ST / 90TH AVE,Fatal/Injury Collision,5,2011,49.166472,-122.778858
92A AVE / 134TH ST,Fatal/Injury Collision,5,2011,49.1710697,-122.8515076
FRASER HWY / WHALLEY BLVD,Fatal/Injury Collision,5,2011,49.18067480000001,-122.841427
SCOTT RD ONRP / KING GEORGE BLVD,Fatal/Injury Collision,5,2011,49.1079119,-122.8354221
KING GEORGE BLVD / 104TH AVE,Fatal/Injury Collision,5,2011,49.1916539,-122.8454572
100TH AVE / 152ND ST,Fatal/Injury Collision,5,2011,49.1842025,-122.8008292
152ND ST / 24TH AVE,Fatal/Injury Collision,5,2011,49.045672,-122.8011485
96TH AVE / 132ND ST,Fatal/Injury Collision,5,2011,49.1771471,-122.8568228
152ND ST / 82ND AVE,Fatal/Injury Collision,5,2011,49.1519054,-122.8013784
152ND ST / 64TH AVE,Fatal/Injury Collision,5,2011,49.1191172,-122.8009159
KING GEORGE BLVD / 56TH AVE,Fatal/Injury Collision,5,2011,49.1045161,-122.8311761
62ND AVE / 126B ST,Fatal/Injury Collision,5,2011,49.1155152,-122.8712199
139A ST / 108TH AVE,Fatal/Injury Collision,5,2011,49.1988374,-122.835635
56TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,5,2011,49.1045161,-122.8311761
88TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,5,2011,49.1627081,-122.8458917
96TH AVE / 120TH ST,Fatal/Injury Collision,5,2011,49.1771248,-122.8900787
64TH AVE / 168TH ST,Fatal/Injury Collision,5,2011,49.11893569999999,-122.7566326
168TH ST / 56TH AVE,Fatal/Injury Collision,5,2011,49.1042239,-122.7567028
64TH AVE / 152ND ST,Fatal/Injury Collision,5,2011,49.1191172,-122.8009159
120TH ST / 99TH AVE,Fatal/Injury Collision,5,2011,49.182619,-122.8903376
72ND AVE / KING GEORGE BLVD,Fatal/Injury Collision,5,2011,49.1335876,-122.8455784
60TH AVE / 131ST ST,Fatal/Injury Collision,5,2011,49.1118821,-122.8592169
56TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,5,2011,49.1045161,-122.8311761
73RD AVE / 132ND ST,Fatal/Injury Collision,5,2011,49.1355421,-122.8567066
188TH ST / 69TH AVE,Fatal/Injury Collision,5,2011,49.128483,-122.701699
KING GEORGE BLVD / 64TH AVE,Fatal/Injury Collision,5,2011,49.1190816,-122.8454849
134TH ST / 64TH AVE,Fatal/Injury Collision,5,2011,49.1190976,-122.8510339
66A AVE / 185TH ST,Fatal/Injury Collision,5,2011,49.123427,-122.709661
152ND ST / 72ND AVE,Fatal/Injury Collision,5,2011,49.13373319999999,-122.8011655
180TH ST / 32ND AVE,Fatal/Injury Collision,5,2011,49.0601439,-122.7244327
KING GEORGE BLVD / 64TH AVE,Fatal/Injury Collision,5,2011,49.1190816,-122.8454849
88TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,5,2011,49.1627081,-122.8458917
88TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,5,2011,49.1627081,-122.8458917
HARVIE RD / 88TH AVE,Fatal/Injury Collision,5,2011,49.162831,-122.698875
160TH ST / 88TH AVE,Fatal/Injury Collision,5,2011,49.1627622,-122.7787677
72ND AVE / 122ND ST,Fatal/Injury Collision,5,2011,49.13398309999999,-122.8848226
128TH ST / 88TH AVE,Fatal/Injury Collision,5,2011,49.1625479,-122.868114
96TH AVE / 140TH ST,Fatal/Injury Collision,5,2011,49.1769204,-122.8346279
HANSEN RD / ANTRIM RD,Fatal/Injury Collision,5,2011,49.2031112,-122.8350253
152ND ST / 56TH AVE,Fatal/Injury Collision,5,2011,49.1045154,-122.8011739
152ND ST / 56TH AVE,Fatal/Injury Collision,5,2011,49.1045154,-122.8011739
128TH ST / 80TH AVE,Fatal/Injury Collision,5,2011,49.1481747,-122.8680774
16TH AVE / 192ND ST,Fatal/Injury Collision,5,2011,49.0311342,-122.6913346
160TH ST / 92ND AVE,Fatal/Injury Collision,5,2011,49.1700919,-122.7789298
126TH ST / 72ND AVE,Fatal/Injury Collision,5,2011,49.1339772,-122.873492
OLD YALE RD / 132ND ST,Fatal/Injury Collision,5,2011,49.187695,-122.8564912
166TH ST / 64TH AVENUE STRD,Fatal/Injury Collision,5,2011,49.11886819999999,-122.7624006
HARVIE RD / 92ND AVE,Fatal/Injury Collision,5,2011,49.170029,-122.694554
KING GEORGE BLVD / 76TH AVE,Fatal/Injury Collision,5,2011,49.1408717,-122.845624
74TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,5,2011,49.1371466,-122.8456069
128TH ST / 88TH AVE,Fatal/Injury Collision,5,2011,49.1625479,-122.868114
16TH AVE / 176TH ST,Fatal/Injury Collision,5,2011,49.03120320000001,-122.7351642
104TH AVE / 146TH ST,Fatal/Injury Collision,5,2011,49.191552,-122.8175057
192ND ST / 88TH AVE,Fatal/Injury Collision,5,2011,49.1628275,-122.6905698
FRASER HWY / 152ND ST,Fatal/Injury Collision,5,2011,49.1661587,-122.8015676
104TH AVE / 160TH ST,Fatal/Injury Collision,5,2011,49.1908501,-122.7783601
16TH AVE / 184TH ST,Fatal/Injury Collision,5,2011,49.0312371,-122.7133958
108TH AVE / 160TH ST,Fatal/Injury Collision,5,2011,49.1988596,-122.7786006
LARNER RD / GROSVENOR RD,Fatal/Injury Collision,5,2011,49.2005338,-122.8426474
156TH ST / 20TH AVE,Fatal/Injury Collision,5,2011,49.0383377,-122.7902459
152ND ST / FRASER HWY,Fatal/Injury Collision,5,2011,49.1661587,-122.8015676
72ND AVE / 128TH ST,Fatal/Injury Collision,5,2011,49.1339581,-122.8679659
126TH ST / 72ND AVE,Fatal/Injury Collision,5,2011,49.1339772,-122.873492
78TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,5,2011,49.144313,-122.8458296
KING GEORGE BLVD / 88TH AVE,Fatal/Injury Collision,5,2011,49.1627081,-122.8458917
68TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,5,2011,49.1262505,-122.8457025
68TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,5,2011,49.1262505,-122.8457025
KING GEORGE BLVD / 96TH AVE,Fatal/Injury Collision,5,2011,49.1769822,-122.8458654
FRASER HWY / WHALLEY BLVD,Fatal/Injury Collision,5,2011,49.18067480000001,-122.841427
144TH ST / 84TH AVE,Fatal/Injury Collision,5,2011,49.1555804,-122.8234572
74TH AVE / 140TH ST,Fatal/Injury Collision,5,2011,49.1372641,-122.8344657
108TH AVE / 129TH ST,Fatal/Injury Collision,5,2011,49.19898509999999,-122.8648213
146TH ST / 72ND AVE,Fatal/Injury Collision,5,2011,49.1337303,-122.8178655
MORGAN CREEK WAY / 160TH ST,Fatal/Injury Collision,5,2011,49.066812,-122.7791721
150TH ST / 72ND AVE,Fatal/Injury Collision,5,2011,49.1337243,-122.8066544
128TH ST / KING GEORGE BLVD,Fatal/Injury Collision,5,2011,49.2064008,-122.8674434
152ND ST / 96TH AVE,Fatal/Injury Collision,5,2011,49.17688039999999,-122.8010288
151A ST / 85A AVE,Fatal/Injury Collision,5,2011,49.158302,-122.802904
144TH ST / 56TH AVE,Fatal/Injury Collision,5,2011,49.1045828,-122.8235099
80TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,5,2011,49.1481495,-122.8458354
92ND AVE / 128TH ST,Fatal/Injury Collision,5,2011,49.1698106,-122.8681152
142ND ST / 64TH AVE,Fatal/Injury Collision,5,2011,49.1191654,-122.8288047
142ND ST / 64TH AVE,Fatal/Injury Collision,5,2011,49.1191654,-122.8288047
103RD AVE / 148TH ST,Fatal/Injury Collision,5,2011,49.18982099999999,-122.811979
108TH AVE / 132A ST,Fatal/Injury Collision,5,2011,49.1989305,-122.854933
64TH AVE / 128TH ST,Fatal/Injury Collision,5,2011,49.1190663,-122.8677907
100TH AVE / 156TH ST,Fatal/Injury Collision,5,2011,49.18435700000001,-122.789804
94A AVE / 122ND ST,Fatal/Injury Collision,5,2011,49.1746564,-122.8846581
192ND ST / ENTERPRISE WAY,Fatal/Injury Collision,5,2011,49.107795,-122.691161
154TH ST / 105TH AVE,Fatal/Injury Collision,5,2011,49.193357,-122.795316
140TH ST / 79A AVE,Fatal/Injury Collision,5,2011,49.147257,-122.834558
176TH ST / 64TH AVE,Fatal/Injury Collision,5,2011,49.1188307,-122.7351079
162ND ST / 90TH AVE,Fatal/Injury Collision,5,2011,49.1664787,-122.7732071
140TH ST / 74TH AVE,Fatal/Injury Collision,5,2011,49.1372641,-122.8344657
76TH AVE / 128TH ST,Fatal/Injury Collision,5,2011,49.1410308,-122.8678486
108TH AVE / 148TH ST,Fatal/Injury Collision,5,2011,49.1987331,-122.8124861
108TH AVE / 139A ST,Fatal/Injury Collision,5,2011,49.1988374,-122.835635
154TH ST / 92ND AVE,Fatal/Injury Collision,5,2011,49.170118,-122.795701
66TH AVE / 128TH ST,Fatal/Injury Collision,5,2011,49.1228488,-122.8678131
138TH ST / 72ND AVE,Fatal/Injury Collision,5,2011,49.1335528,-122.8385853
72ND AVE / KING GEORGE BLVD,Fatal/Injury Collision,5,2011,49.1335876,-122.8455784
144TH ST / 60TH AVE,Fatal/Injury Collision,5,2011,49.1118337,-122.823467
152ND ST / 102A AVE,Fatal/Injury Collision,5,2011,49.1887353,-122.8009966
72ND AVE / 126TH ST,Fatal/Injury Collision,5,2011,49.1339772,-122.873492
176TH ST / 96TH AVE,Fatal/Injury Collision,5,2011,49.1765485,-122.7348644
72ND AVE / KING GEORGE BLVD,Fatal/Injury Collision,5,2011,49.1335876,-122.8455784
152ND ST / 88TH AVE,Fatal/Injury Collision,5,2011,49.1628918,-122.801562
72ND AVE / 126TH ST,Fatal/Injury Collision,5,2011,49.1339772,-122.873492
56TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,5,2011,49.1045161,-122.8311761
152ND ST / 104TH AVE,Fatal/Injury Collision,5,2011,49.1915254,-122.8009848
80TH AVE / 120TH ST,Fatal/Injury Collision,5,2011,49.14854649999999,-122.8902957
168TH ST / 96TH AVE,Fatal/Injury Collision,5,2011,49.1770965,-122.7566399
128TH ST / 82ND AVE,Fatal/Injury Collision,5,2011,49.1503182,-122.8679969
132ND ST / 76TH AVE,Fatal/Injury Collision,5,2011,49.1409409,-122.8568244
156A ST / 88TH AVE,Fatal/Injury Collision,5,2011,49.162796,-122.78866
128TH ST / 79TH AVE,Fatal/Injury Collision,5,2011,49.1464115,-122.8679952
177B ST / 56TH AVE,Fatal/Injury Collision,5,2011,49.1041324,-122.7303
102ND AVE / KING GEORGE BLVD,Fatal/Injury Collision,5,2011,49.1878257,-122.8455894
88TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,5,2011,49.1627081,-122.8458917
121ST ST / 64TH AVE,Fatal/Injury Collision,5,2011,49.1192523,-122.8873942
GROSVENOR RD / BRENTWOOD CRES,Fatal/Injury Collision,5,2011,49.2030399,-122.837894
140TH ST / 88TH AVE,Fatal/Injury Collision,5,2011,49.162836,-122.8346462
SOUTH FRASER WAY / TANNERY RD,Fatal/Injury Collision,5,2011,49.1984295,-122.8914089
160TH ST / FRASER HWY,Fatal/Injury Collision,5,2011,49.15742299999999,-122.7790105
32ND AVE / KING GEORGE BOULEVARD STRD,Fatal/Injury Collision,5,2011,49.0601905,-122.811891
104TH AVE / WHALLEY BLVD,Fatal/Injury Collision,5,2011,49.191621,-122.8418961
160TH ST / FRASER HWY,Fatal/Injury Collision,5,2011,49.15742299999999,-122.7790105
144TH ST / 64TH AVE,Fatal/Injury Collision,5,2011,49.11917159999999,-122.8232353
105TH AVE / 152ND ST,Fatal/Injury Collision,5,2011,49.19317849999999,-122.8007811
150TH ST / 105TH AVE,Fatal/Injury Collision,5,2011,49.19306,-122.806374
124TH ST / 73A AVE,Fatal/Injury Collision,5,2011,49.1362828,-122.879069
150TH ST / 104TH AVE,Fatal/Injury Collision,5,2011,49.191439,-122.8064123
120TH ST / 85TH AVE,Fatal/Injury Collision,5,2011,49.1573971,-122.8903631
132ND ST / 80TH AVE,Fatal/Injury Collision,5,2011,49.1481399,-122.8568688
144TH ST / 32B AVE,Fatal/Injury Collision,5,2011,49.0615879,-122.8233362
104TH AVE / 149TH ST,Fatal/Injury Collision,5,2011,49.1915,-122.8092
128TH ST / 60TH AVE,Fatal/Injury Collision,5,2011,49.1118168,-122.8678128
96A AVE / 128TH ST,Fatal/Injury Collision,5,2011,49.1777643,-122.8680536
88TH AVE / 152ND ST,Fatal/Injury Collision,5,2011,49.1628918,-122.801562
156TH ST / 24TH AVE,Fatal/Injury Collision,5,2011,49.04555389999999,-122.7902369
152ND ST / 18TH AVE,Fatal/Injury Collision,5,2011,49.03475419999999,-122.8011343
KING GEORGE BLVD / 58TH AVE,Fatal/Injury Collision,5,2011,49.1083607,-122.8359627
UNIVERSITY DR / 104TH AVE,Fatal/Injury Collision,5,2011,49.1916047,-122.8504793
104TH AVE / WHALLEY BLVD,Fatal/Injury Collision,5,2011,49.191621,-122.8418961
176TH ST / 58TH AVE,Fatal/Injury Collision,5,2011,49.107799,-122.734958
KING GEORGE BLVD / SCOTT RD,Fatal/Injury Collision,5,2011,49.2043772,-122.8776111
FRASER HWY / KING GEORGE BLVD,Fatal/Injury Collision,5,2011,49.1804704,-122.845495
100TH AVE / 160TH ST,Fatal/Injury Collision,5,2011,49.184366,-122.778617
104TH AVE / 142ND ST,Fatal/Injury Collision,5,2011,49.191553,-122.8286255
88TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,5,2011,49.1627081,-122.8458917
104TH AVE / CITY PKWY,Fatal/Injury Collision,5,2011,49.1916877,-122.8481009
152ND ST / KING GEORGE BLVD,Fatal/Injury Collision,5,2011,49.0518642,-122.8013477
100TH AVE / 140TH ST,Fatal/Injury Collision,5,2011,49.184221,-122.834188
172ND ST / 58TH AVE,Fatal/Injury Collision,5,2011,49.1078507,-122.746077
67A AVE / 144TH ST,Fatal/Injury Collision,5,2011,49.1251793,-122.823341
134TH ST / 96TH AVE,Fatal/Injury Collision,5,2011,49.1770442,-122.8513795
114TH AVE / 126A ST,Fatal/Injury Collision,5,2011,49.20984319999999,-122.8708477
80TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,5,2011,49.1481495,-122.8458354
58TH AVE / 132ND ST,Fatal/Injury Collision,5,2011,49.1044302,-122.801094
120TH ST / 80TH AVE,Fatal/Injury Collision,5,2011,49.14854649999999,-122.8902957
144TH ST / 64TH AVE,Fatal/Injury Collision,5,2011,49.11917159999999,-122.8232353
176TH ST / FRASER HWY,Fatal/Injury Collision,5,2011,49.1379885,-122.734677
100TH AVE / 156TH ST,Fatal/Injury Collision,5,2011,49.18435700000001,-122.789804
127TH ST / 80TH AVE,Fatal/Injury Collision,5,2011,49.1482135,-122.8707863
160TH ST / 108TH AVE,Fatal/Injury Collision,5,2011,49.1988596,-122.7786006
96TH AVE / 152ND ST,Fatal/Injury Collision,5,2011,49.17688039999999,-122.8010288
128TH ST / 58TH AVE,Fatal/Injury Collision,5,2011,49.1044302,-122.801094
144TH ST / 24TH AVE,Fatal/Injury Collision,5,2011,49.04569619999999,-122.8235021
80TH AVE / 140TH ST,Fatal/Injury Collision,5,2011,49.14820599999999,-122.834565
164TH ST / 88TH AVE,Fatal/Injury Collision,5,2011,49.16282220000001,-122.767744
104TH AVE / 152ND ST,Fatal/Injury Collision,5,2011,49.1915254,-122.8009848
NORDEL WAY / 120TH ST,Fatal/Injury Collision,5,2011,49.16210239999999,-122.8902853
138TH ST / 72ND AVE,Fatal/Injury Collision,5,2011,49.1335528,-122.8385853
64TH AVE / FRASER HWY,Fatal/Injury Collision,5,2011,49.118949,-122.6913007
KING GEORGE BLVD / 104TH AVE,Fatal/Injury Collision,5,2011,49.1916539,-122.8454572
124TH ST / SCOTT RD,Fatal/Injury Collision,5,2011,49.2022315,-122.8789406
126TH ST / 72ND AVE,Fatal/Injury Collision,5,2011,49.1339772,-122.873492
126TH ST / 72ND AVE,Fatal/Injury Collision,5,2011,49.1339772,-122.873492
128TH ST / 100TH AVE,Fatal/Injury Collision,5,2011,49.1844639,-122.8677572
88TH AVE / 141A ST,Fatal/Injury Collision,5,2011,49.1627698,-122.8309745
140TH ST / 92ND AVE,Fatal/Injury Collision,5,2011,49.1700831,-122.8347413
68A AVE / 176TH ST,Fatal/Injury Collision,5,2011,49.1272418,-122.734789
72ND AVE / 124TH ST,Fatal/Injury Collision,5,2011,49.133986,-122.8791065
KING GEORGE BLVD / 68TH AVE,Fatal/Injury Collision,5,2011,49.1262505,-122.8457025
154TH ST / 105TH AVE,Fatal/Injury Collision,5,2011,49.193357,-122.795316
84TH AVE / 120TH ST,Fatal/Injury Collision,5,2011,49.1559985,-122.8904597
84TH AVE / 120TH ST,Fatal/Injury Collision,5,2011,49.1559985,-122.8904597
128TH ST / KING GEORGE BLVD,Fatal/Injury Collision,5,2011,49.2064008,-122.8674434
168TH ST / 92A AVE,Fatal/Injury Collision,5,2011,49.1707214,-122.7566926
124TH ST / 88TH AVE,Fatal/Injury Collision,5,2011,49.1631669,-122.8791039
58TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,5,2011,49.1083607,-122.8359627
64TH AVE / 128TH ST,Fatal/Injury Collision,5,2011,49.1190663,-122.8677907
129A ST / 84TH AVE,Fatal/Injury Collision,5,2011,49.155438,-122.86391
148TH ST / 72ND AVE,Fatal/Injury Collision,5,2011,49.13379,-122.812159
148TH ST / 72ND AVE,Fatal/Injury Collision,5,2011,49.13379,-122.812159
104TH AVE / 160TH ST,Fatal/Injury Collision,5,2011,49.1908501,-122.7783601
96TH AVE / 192ND ST,Fatal/Injury Collision,5,2011,49.1770399,-122.6904511
24TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,5,2011,49.0455228,-122.7934725
98TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,5,2011,49.1804704,-122.845495
FRASER HWY / 144TH ST,Fatal/Injury Collision,5,2011,49.174586,-122.8234233
144TH ST / 84TH AVE,Fatal/Injury Collision,5,2011,49.1555804,-122.8234572
64TH AVE / FRASER HWY,Fatal/Injury Collision,5,2011,49.118949,-122.6913007
OLD YALE RD / SCOTT RD,Fatal/Injury Collision,5,2011,49.1991867,-122.8824131
84TH AVE / 150TH ST,Fatal/Injury Collision,5,2011,49.15552410000001,-122.806951
84TH AVE / 152ND ST,Fatal/Injury Collision,5,2011,49.15554359999999,-122.8013318
MALL ACCESS / 32ND AVE,Fatal/Injury Collision,5,2011,49.0602584,-122.7655242
64TH AVE / FRASER HWY,Fatal/Injury Collision,5,2011,49.118949,-122.6913007
79TH AVE / 128TH ST,Fatal/Injury Collision,5,2011,49.1464115,-122.8679952
COLEBROOK RD / 152ND ST,Fatal/Injury Collision,5,2011,49.09508599999999,-122.8012836
160TH ST / 104TH AVE,Fatal/Injury Collision,5,2011,49.1908501,-122.7783601
108TH AVE / 146TH ST,Fatal/Injury Collision,5,2011,49.1987561,-122.8174121
132ND ST / 80TH AVE,Fatal/Injury Collision,5,2011,49.1481399,-122.8568688
192ND ST / GOLDEN EARS WAY,Fatal/Injury Collision,5,2011,49.18109889999999,-122.6904538
72A AVE / 144TH ST,Fatal/Injury Collision,5,2011,49.1346675,-122.8232615
135A ST / 108TH AVE,Fatal/Injury Collision,5,2011,49.1989204,-122.8473695
104TH AVE / 158B ST,Fatal/Injury Collision,5,2011,49.1915005,-122.7820739
104TH AVE / 158B ST,Fatal/Injury Collision,5,2011,49.1915005,-122.7820739
132ND ST / 76TH AVE,Fatal/Injury Collision,5,2011,49.1409409,-122.8568244
77A AVE / 124TH ST,Fatal/Injury Collision,5,2011,49.1439185,-122.8790943
112TH AVE / 138TH ST,Fatal/Injury Collision,5,2011,49.2061338,-122.8397634
176TH ST / BARNSTON DR E,Fatal/Injury Collision,5,2011,49.1806391,-122.7296019
176TH ST / BARNSTON DR E,Fatal/Injury Collision,5,2011,49.1806391,-122.7296019
FRASER HWY / 159TH ST,Fatal/Injury Collision,5,2011,49.1586564,-122.7822179
KING GEORGE BLVD / 97A AVE,Fatal/Injury Collision,5,2011,49.1792294,-122.8455629
128TH ST / 111TH AVE,Fatal/Injury Collision,5,2011,49.2046876,-122.8674751
144TH ST / 56TH AVE,Fatal/Injury Collision,5,2011,49.1045828,-122.8235099
132ND ST / 90TH AVE,Fatal/Injury Collision,5,2011,49.1662818,-122.8568947
84TH AVE / 156TH ST,Fatal/Injury Collision,5,2011,49.15551199999999,-122.7901254
88TH AVE / 140TH ST,Fatal/Injury Collision,5,2011,49.162836,-122.8346462
136TH ST / 112TH AVE,Fatal/Injury Collision,5,2011,49.2061435,-122.8453422
103RD AVE / 168TH ST,Fatal/Injury Collision,5,2011,49.189995,-122.75647
KING GEORGE BLVD / 78TH AVE,Fatal/Injury Collision,5,2011,49.144313,-122.8458296
192ND ST / LANGLEY BPS,Fatal/Injury Collision,5,2011,49.1044302,-122.801094
128TH ST / 16TH AVE,Fatal/Injury Collision,5,2011,49.0312789,-122.8675194
103RD AVE / WHALLEY BLVD,Fatal/Injury Collision,5,2011,49.18968580000001,-122.8419093
128TH ST / 82ND AVE,Fatal/Injury Collision,5,2011,49.1503182,-122.8679969
96TH AVE / 134TH ST,Fatal/Injury Collision,5,2011,49.1770442,-122.8513795
88TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,5,2011,49.1627081,-122.8458917
84TH AVE / 152ND ST,Fatal/Injury Collision,5,2011,49.15554359999999,-122.8013318
KING GEORGE BLVD / 72ND AVE,Fatal/Injury Collision,5,2011,49.1335876,-122.8455784
88TH AVE / 156TH ST,Fatal/Injury Collision,5,2011,49.16286359999999,-122.7901955
76TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,5,2011,49.1408717,-122.845624
102ND AVE / KING GEORGE BLVD,Fatal/Injury Collision,5,2011,49.1878257,-122.8455894
133A ST / 112TH AVE,Fatal/Injury Collision,5,2011,49.2061935,-122.8527845
194TH ST / 64TH AVE,Fatal/Injury Collision,5,2011,49.119082,-122.6853888
112TH AVE / 136TH ST,Fatal/Injury Collision,5,2011,49.2061435,-122.8453422
144TH ST / 91A AVE,Fatal/Injury Collision,5,2011,49.1686772,-122.8234439
82ND AVE / 124TH ST,Fatal/Injury Collision,5,2011,49.1520486,-122.8791038
132ND ST / 76TH AVE,Fatal/Injury Collision,5,2011,49.1409409,-122.8568244
126TH ST / 67B AVE,Fatal/Injury Collision,5,2011,49.1258586,-122.8733723
193B ST / 64TH AVE,Fatal/Injury Collision,5,2011,49.1190799,-122.6862327
112A AVE / 126A ST,Fatal/Injury Collision,5,2011,49.20700009999999,-122.8708409
GROSVENOR RD / KINDERSLEY DR,Fatal/Injury Collision,5,2011,49.2065949,-122.8313003
108TH AVE / 140TH ST,Fatal/Injury Collision,5,2011,49.1988352,-122.8341259
FRASER HWY / 160TH ST,Fatal/Injury Collision,5,2011,49.15742299999999,-122.7790105
KING GEORGE BLVD / 72ND AVE,Fatal/Injury Collision,5,2011,49.1335876,-122.8455784
152ND ST / FRASER HWY,Fatal/Injury Collision,5,2011,49.1661587,-122.8015676
102ND AVE / 128TH ST,Fatal/Injury Collision,5,2011,49.1880229,-122.8676882
124TH ST / 114TH AVE,Fatal/Injury Collision,5,2011,49.20984439999999,-122.8785929
192ND ST / 60TH AVE,Fatal/Injury Collision,5,2011,49.11130379999999,-122.6911221
160TH ST / 84TH AVE,Fatal/Injury Collision,5,2011,49.15543,-122.7788408
80TH AVE / 126A ST,Fatal/Injury Collision,5,2011,49.14823939999999,-122.8721155
93A AVE / 120A ST,Fatal/Injury Collision,5,2011,49.1729912,-122.8892459
88TH AVE / 120TH ST,Fatal/Injury Collision,5,2011,49.16321380000001,-122.8903001
KING GEORGE BLVD / 88TH AVE,Fatal/Injury Collision,5,2011,49.1627081,-122.8458917
88TH AVE / NORDEL WAY,Fatal/Injury Collision,5,2011,49.1631928,-122.8830768
120TH ST / 88TH AVE,Fatal/Injury Collision,5,2011,49.16321380000001,-122.8903001
148TH ST / 28TH AVE,Fatal/Injury Collision,5,2011,49.0529237,-122.8121787
152ND ST / 76TH AVE,Fatal/Injury Collision,5,2011,49.1410654,-122.8011438
17A AVE / 146TH ST,Fatal/Injury Collision,5,2011,49.0338752,-122.8175666
152ND ST / 56TH AVE,Fatal/Injury Collision,5,2011,49.1045154,-122.8011739
126TH ST / 72ND AVE,Fatal/Injury Collision,5,2011,49.1339772,-122.873492
8TH AVE / 176TH ST,Fatal/Injury Collision,5,2011,49.0166867,-122.7351666
98TH AVE / 120TH ST,Fatal/Injury Collision,5,2011,49.1808594,-122.890261
56TH AVE / 152ND ST,Fatal/Injury Collision,5,2011,49.1045154,-122.8011739
