,Unnamed: 0,INCIDENT_TYPE,HUNDRED_BLOCK,MONTH,YEAR
51255,8863,Fatal/Injury Collision,152ND ST / 91ST AVE,12,2013
51256,8864,Fatal/Injury Collision,105A AVE / 144TH ST,12,2013
51257,8865,Fatal/Injury Collision,128TH ST / 76TH AVE,12,2013
51258,8866,Fatal/Injury Collision,165TH ST / 64TH AVE,12,2013
51259,8867,Fatal/Injury Collision,156TH ST / 100TH AVE,12,2013
51260,8868,Fatal/Injury Collision,152ND ST / 102A AVE,12,2013
51261,8869,Fatal/Injury Collision,128TH ST / 84TH AVE,12,2013
51262,8870,Fatal/Injury Collision,88TH AVE / 144TH ST,12,2013
51263,8871,Fatal/Injury Collision,104TH AVE / 152ND ST,12,2013
51264,8872,Fatal/Injury Collision,148TH ST / 96TH AVE,12,2013
51265,8873,Fatal/Injury Collision,84TH AVE / 132ND ST,12,2013
51266,8874,Fatal/Injury Collision,120A ST / 80TH AVE,12,2013
51267,8875,Fatal/Injury Collision,192ND ST / 64TH AVE,12,2013
51268,8876,Fatal/Injury Collision,132ND ST / 86TH AVE,12,2013
51269,8877,Fatal/Injury Collision,KING GEORGE BLVD / 24TH AVE,12,2013
51270,8878,Fatal/Injury Collision,104TH AVE / 164TH ST,12,2013
51271,8879,Fatal/Injury Collision,76TH AVE / 146TH ST,12,2013
51272,8880,Fatal/Injury Collision,KING GEORGE BLVD / 68TH AVE,12,2013
51273,8881,Fatal/Injury Collision,104TH AVE / 160TH ST,12,2013
51274,8882,Fatal/Injury Collision,100TH AVE / KING GEORGE BLVD,12,2013
51275,8883,Fatal/Injury Collision,KING GEORGE BLVD / 84TH AVE,12,2013
51276,8884,Fatal/Injury Collision,130TH ST / 72ND AVE,12,2013
51277,8885,Fatal/Injury Collision,24TH AVE / 134TH ST,12,2013
51278,8886,Fatal/Injury Collision,98TH AVE / 152ND ST,12,2013
51279,8887,Fatal/Injury Collision,107A AVE / 150TH ST,12,2013
51280,8888,Fatal/Injury Collision,168TH ST / 56TH AVE,12,2013
51281,8889,Fatal/Injury Collision,88TH AVE / INDUSTRIAL ACCESS RD,12,2013
51282,8890,Fatal/Injury Collision,104TH AVE / 148TH ST,12,2013
51283,8891,Fatal/Injury Collision,105A AVE / WHALLEY BLVD,12,2013
51284,8892,Fatal/Injury Collision,26TH AVE / KING GEORGE BLVD,12,2013
51285,8893,Fatal/Injury Collision,56TH AVE / 153A ST,12,2013
51286,8894,Fatal/Injury Collision,88TH AVE / KING GEORGE BLVD,12,2013
51287,8895,Fatal/Injury Collision,74TH AVE / 137TH ST,12,2013
51288,8896,Fatal/Injury Collision,82ND AVE / 144TH ST,12,2013
51289,8897,Fatal/Injury Collision,82ND AVE / 144TH ST,12,2013
51290,8898,Fatal/Injury Collision,153RD ST / 82ND AVE,12,2013
51291,8899,Fatal/Injury Collision,64TH AVE / KING GEORGE BLVD,12,2013
51292,8900,Fatal/Injury Collision,152ND ST / 82ND AVE,12,2013
51293,8901,Fatal/Injury Collision,128TH ST / 88TH AVE,12,2013
51294,8902,Fatal/Injury Collision,72ND AVE / 138TH ST,12,2013
51295,8903,Fatal/Injury Collision,72ND AVE / KING GEORGE BLVD,12,2013
51296,8904,Fatal/Injury Collision,20TH AVE / 152ND ST,12,2013
51297,8905,Fatal/Injury Collision,107A AVE / 128TH ST,12,2013
51298,8906,Fatal/Injury Collision,150A ST / 72ND AVE,12,2013
51299,8907,Fatal/Injury Collision,86TH AVE / 132ND ST,12,2013
51300,8908,Fatal/Injury Collision,128TH ST / 72ND AVE,12,2013
51301,8909,Fatal/Injury Collision,150TH ST / 105TH AVE,12,2013
51302,8910,Fatal/Injury Collision,68TH AVE / KING GEORGE BLVD,12,2013
51303,8911,Fatal/Injury Collision,96TH AVE / FRASER HWY,12,2013
51304,8912,Fatal/Injury Collision,140TH ST / 104TH AVE,12,2013
51305,8913,Fatal/Injury Collision,186TH ST / 64TH AVE,12,2013
51306,8914,Fatal/Injury Collision,104TH AVE / 154TH ST,12,2013
51307,8915,Fatal/Injury Collision,128TH ST / 80TH AVE,12,2013
51308,8916,Fatal/Injury Collision,96TH AVE / 128TH ST,12,2013
51309,8917,Fatal/Injury Collision,156TH ST / 82ND AVE,12,2013
51310,8918,Fatal/Injury Collision,24TH AVE / 156TH ST,12,2013
51311,8919,Fatal/Injury Collision,108TH AVE / CITY PKWY,12,2013
51312,8920,Fatal/Injury Collision,128TH ST / 96TH AVE,12,2013
51313,8921,Fatal/Injury Collision,KING GEORGE BLVD / 24TH AVE,12,2013
51314,8922,Fatal/Injury Collision,112TH AVE / 135A ST,12,2013
51315,8923,Fatal/Injury Collision,120TH ST / 96TH AVE,12,2013
51316,8924,Fatal/Injury Collision,104TH AVE / 158TH ST,12,2013
51317,8925,Fatal/Injury Collision,64TH AVE / 144TH ST,12,2013
51318,8926,Fatal/Injury Collision,148TH ST / 96TH AVE,12,2013
51319,8927,Fatal/Injury Collision,72ND AVE / 120TH ST,12,2013
51320,8928,Fatal/Injury Collision,96TH AVE / 120TH ST,12,2013
51321,8929,Fatal/Injury Collision,72ND AVE / KING GEORGE BLVD,12,2013
51322,8930,Fatal/Injury Collision,KING GEORGE BLVD / 56TH AVE,12,2013
51323,8931,Fatal/Injury Collision,79TH AVE / 135A ST,12,2013
51324,8932,Fatal/Injury Collision,108TH AVE / KING GEORGE BLVD,12,2013
51325,8933,Fatal/Injury Collision,64TH AVE / KING GEORGE BLVD,12,2013
51326,8934,Fatal/Injury Collision,74TH AVE / KING GEORGE BLVD,12,2013
51327,8935,Fatal/Injury Collision,96TH AVE / FRASER HWY,12,2013
51328,8936,Fatal/Injury Collision,148TH ST / 24TH AVE,12,2013
51329,8937,Fatal/Injury Collision,102ND AVE / UNIVERSITY DR,12,2013
51330,8938,Fatal/Injury Collision,SCOTT RD / 110TH AVE,12,2013
51331,8939,Fatal/Injury Collision,FRASER HWY / 176TH ST,12,2013
51332,8940,Fatal/Injury Collision,140TH ST / 88TH AVE,12,2013
51333,8941,Fatal/Injury Collision,64TH AVE / 148TH ST,12,2013
51334,8942,Fatal/Injury Collision,132ND ST / 88TH AVE,12,2013
51335,8943,Fatal/Injury Collision,152ND ST / 56TH AVE,12,2013
51336,8944,Fatal/Injury Collision,142ND ST / 72ND AVE,12,2013
51337,8945,Fatal/Injury Collision,154TH ST / 20TH AVE,12,2013
51338,8946,Fatal/Injury Collision,88TH AVE / KING GEORGE BLVD,12,2013
51339,8947,Fatal/Injury Collision,92ND AVE / 128TH ST,12,2013
51340,8948,Fatal/Injury Collision,160TH ST / 91ST AVE,12,2013
51341,8949,Fatal/Injury Collision,88TH AVE / 132ND ST,12,2013
51342,8950,Fatal/Injury Collision,132ND ST / 72ND AVE,12,2013
51343,8951,Fatal/Injury Collision,138TH ST / 72ND AVE,12,2013
51344,8952,Fatal/Injury Collision,76TH AVE / KING GEORGE BLVD,12,2013
51345,8953,Fatal/Injury Collision,128TH ST / 72ND AVE,12,2013
51346,8954,Fatal/Injury Collision,103RD AVE / WHALLEY BLVD,12,2013
51347,8955,Fatal/Injury Collision,8TH AVE / 176TH ST,12,2013
51348,8956,Fatal/Injury Collision,172ND ST / 60TH AVE,12,2013
51349,8957,Fatal/Injury Collision,108TH AVE / KING GEORGE BLVD,12,2013
51350,8958,Fatal/Injury Collision,128TH ST / 58TH AVE,12,2013
51351,8959,Fatal/Injury Collision,20TH AVE / 128TH ST,12,2013
51352,8960,Fatal/Injury Collision,72ND AVE / 122ND ST,12,2013
51353,8961,Fatal/Injury Collision,72ND AVE / 148TH ST,12,2013
51354,8962,Fatal/Injury Collision,132ND ST / HUNTLEY AVE,12,2013
51355,8963,Fatal/Injury Collision,TRANS CANADA HWY / 104TH AVE ONRP,12,2013
51356,8964,Fatal/Injury Collision,192ND ST / 80TH AVE,12,2013
51357,8965,Fatal/Injury Collision,152ND ST / COLEBROOK RD,12,2013
51358,8966,Fatal/Injury Collision,NORDEL WAY / 88TH AVE,12,2013
51359,8967,Fatal/Injury Collision,100A AVE / 120TH ST,12,2013
51360,8968,Fatal/Injury Collision,177TH ST / 64TH AVE,12,2013
51361,8969,Fatal/Injury Collision,100TH AVE / 150TH ST,12,2013
51362,8970,Fatal/Injury Collision,152ND ST / 18TH AVE,12,2013
51363,8971,Fatal/Injury Collision,160TH ST / 96TH AVE,12,2013
51364,8972,Fatal/Injury Collision,120TH ST / 88TH AVE,12,2013
51365,8973,Fatal/Injury Collision,128TH ST / 60TH AVE,12,2013
51366,8974,Fatal/Injury Collision,167TH ST / 86A AVE,12,2013
51367,8975,Fatal/Injury Collision,152ND ST ONRP / TRANS CANADA HWY,12,2013
51368,8976,Fatal/Injury Collision,132ND ST / 72ND AVE,12,2013
51369,8977,Fatal/Injury Collision,138TH ST / 75A AVE,12,2013
51370,8978,Fatal/Injury Collision,16TH AVE / KING GEORGE BLVD,12,2013
51371,8979,Fatal/Injury Collision,138TH ST / 64TH AVE,12,2013
51372,8980,Fatal/Injury Collision,88TH AVE / 130TH ST,12,2013
51373,8981,Fatal/Injury Collision,KING GEORGE BLVD / 96TH AVE,12,2013
51374,8982,Fatal/Injury Collision,178TH ST / 57TH AVE,12,2013
51375,8983,Fatal/Injury Collision,132ND ST / 96TH AVE,12,2013
51376,8984,Fatal/Injury Collision,96TH AVE / 180TH ST,12,2013
51377,8985,Fatal/Injury Collision,107A AVE / 138TH ST,12,2013
51378,8986,Fatal/Injury Collision,16TH AVE / MARTIN DR,12,2013
51379,8987,Fatal/Injury Collision,86A AVE / 146TH ST,12,2013
51380,8988,Fatal/Injury Collision,72ND AVE / 152ND ST,12,2013
51381,8989,Fatal/Injury Collision,KING GEORGE BLVD / 100TH AVE,12,2013
51382,8990,Fatal/Injury Collision,KING GEORGE BLVD / 88TH AVE,12,2013
64320,49,Fatal/Injury Collision,7500 144A ST,1,2015
64324,53,Fatal/Injury Collision,64TH AVE / 132ND ST,1,2015
64325,54,Fatal/Injury Collision,84TH AVE / 144TH ST,1,2015
64327,56,Fatal/Injury Collision,82ND AVE / 154B ST,1,2015
64328,57,Fatal/Injury Collision,61ST AVE / 168TH ST,1,2015
64330,59,Fatal/Injury Collision,180TH ST / 58TH AVE,1,2015
64332,61,Fatal/Injury Collision,184TH ST / 64TH AVE,1,2015
64333,62,Fatal/Injury Collision,104TH AVE / KING GEORGE BLVD,1,2015
64334,63,Fatal/Injury Collision,104TH AVE / KING GEORGE BLVD,1,2015
64354,83,Fatal/Injury Collision,10200 BLOCK GRACE RD,1,2015
64371,100,Fatal/Injury Collision,12900 98B AVE,1,2015
64377,106,Fatal/Injury Collision,13700 60TH AVE,1,2015
64400,129,Fatal/Injury Collision,19000 96TH AVE,1,2015
64406,135,Fatal/Injury Collision,160TH ST / 104TH AVE,1,2015
64407,136,Fatal/Injury Collision,KING GEORGE BLVD / 104TH AVE,1,2015
64408,137,Fatal/Injury Collision,88TH AVE / 120TH ST,1,2015
64409,138,Fatal/Injury Collision,101B AVE / 121ST ST,1,2015
64410,139,Fatal/Injury Collision,98TH AVE / 130TH ST,1,2015
64411,140,Fatal/Injury Collision,109TH AVE / 140TH ST,1,2015
64412,141,Fatal/Injury Collision,104TH AVE / 156TH ST,1,2015
64413,142,Fatal/Injury Collision,97A AVE / 158B ST,1,2015
64415,144,Fatal/Injury Collision,144TH ST / 72ND AVE,1,2015
64416,145,Fatal/Injury Collision,132ND ST / 82A AVE,1,2015
64419,148,Fatal/Injury Collision,FRASER HWY / 88TH AVE,1,2015
64420,149,Fatal/Injury Collision,176TH ST / 96TH AVE,1,2015
64421,150,Fatal/Injury Collision,132ND ST / 96TH AVE,1,2015
64422,151,Fatal/Injury Collision,148TH ST / FRASER HWY,1,2015
64424,153,Fatal/Injury Collision,105TH AVE / KING GEORGE BLVD,1,2015
64425,154,Fatal/Injury Collision,96TH AVE / KING GEORGE BLVD,1,2015
64426,155,Fatal/Injury Collision,CROYDON DR / MALL ACCESS,1,2015
64427,156,Fatal/Injury Collision,103A AVE / SCOTT RD,1,2015
64443,172,Fatal/Injury Collision,8700 162ND ST,1,2015
64447,176,Fatal/Injury Collision,10000 152ND ST,1,2015
64459,188,Fatal/Injury Collision,10900 164TH ST,1,2015
64474,203,Fatal/Injury Collision,13300 82B AVE,1,2015
64494,223,Fatal/Injury Collision,KING GEORGE BLVD / 102ND AVE,1,2015
64495,224,Fatal/Injury Collision,138A ST / 104TH AVE,1,2015
64496,225,Fatal/Injury Collision,84TH AVE / 124TH ST,1,2015
64499,228,Fatal/Injury Collision,56TH AVE / 176TH ST,1,2015
64500,229,Fatal/Injury Collision,144TH ST / 89A AVE,1,2015
64501,230,Fatal/Injury Collision,KING GEORGE BLVD / 96TH AVE,1,2015
64502,231,Fatal/Injury Collision,132ND ST / HWY 17,1,2015
64503,232,Fatal/Injury Collision,56TH AVE / KING GEORGE BLVD,1,2015
64504,233,Fatal/Injury Collision,58TH AVE / KING GEORGE BLVD,1,2015
64506,235,Fatal/Injury Collision,108TH AVE / WHALLEY BLVD,1,2015
64507,236,Fatal/Injury Collision,60TH AVE / KING GEORGE BLVD,1,2015
64509,238,Fatal/Injury Collision,2300 160TH ST,1,2015
64512,241,Fatal/Injury Collision,2800 CROYDON DR,1,2015
64525,254,Fatal/Injury Collision,8100 BLOCK 172ND ST,1,2015
64527,256,Fatal/Injury Collision,8200 KING GEORGE BLVD,1,2015
64528,257,Fatal/Injury Collision,8200 KING GEORGE BLVD,1,2015
64536,265,Fatal/Injury Collision,9400 134TH ST,1,2015
64537,266,Fatal/Injury Collision,9400 128TH ST,1,2015
64548,277,Fatal/Injury Collision,10800 BLOCK 148TH ST,1,2015
64562,291,Fatal/Injury Collision,13400 108TH AVE,1,2015
64583,312,Fatal/Injury Collision,8TH AVE / 192ND ST,1,2015
64584,313,Fatal/Injury Collision,144TH ST / 60TH AVE,1,2015
64586,315,Fatal/Injury Collision,128TH ST / 72ND AVE,1,2015
64588,317,Fatal/Injury Collision,104TH AVE OFRP / HWY 17,1,2015
64614,343,Fatal/Injury Collision,10300 152ND ST,1,2015
64665,394,Fatal/Injury Collision,10500 UNIVERSITY DR,1,2015
64684,413,Fatal/Injury Collision,15300 28A AVE,1,2015
64692,421,Fatal/Injury Collision,146TH ST / 108TH AVE,1,2015
64693,422,Fatal/Injury Collision,108TH AVE / 139A ST,1,2015
64694,423,Fatal/Injury Collision,72A AVE / 145A ST,1,2015
64695,424,Fatal/Injury Collision,64TH AVE / 175TH ST,1,2015
64696,425,Fatal/Injury Collision,64TH AVE / 176TH ST,1,2015
64698,427,Fatal/Injury Collision,168TH ST / 20TH AVE,1,2015
64699,428,Fatal/Injury Collision,152ND ST / 20TH AVE,1,2015
64701,430,Fatal/Injury Collision,KING GEORGE BLVD / 68TH AVE,1,2015
64702,431,Fatal/Injury Collision,188TH ST / 69TH AVE,1,2015
64703,432,Fatal/Injury Collision,152ND ST / 72ND AVE,1,2015
64704,433,Fatal/Injury Collision,148TH ST / FRASER HWY,1,2015
64705,434,Fatal/Injury Collision,84TH AVE / KING GEORGE BLVD,1,2015
64706,435,Fatal/Injury Collision,HWY 17 / TANNERY RD OFRP,1,2015
64708,437,Fatal/Injury Collision,105A AVE / WHALLEY BLVD,1,2015
64709,438,Fatal/Injury Collision,148TH ST / 88TH AVE,1,2015
64710,439,Fatal/Injury Collision,SCOTT RD / 103A AVE,1,2015
64711,440,Fatal/Injury Collision,NORDEL WAY / 120TH ST,1,2015
64712,441,Fatal/Injury Collision,68TH AVE / 127TH ST,1,2015
64713,442,Fatal/Injury Collision,64TH AVE / 128TH ST,1,2015
64714,443,Fatal/Injury Collision,64TH AVE / 128TH ST,1,2015
64715,444,Fatal/Injury Collision,96TH AVE / 132ND ST,1,2015
64716,445,Fatal/Injury Collision,104TH AVE / 150TH ST,1,2015
64717,446,Fatal/Injury Collision,72ND AVE / 152ND ST,1,2015
64718,447,Fatal/Injury Collision,88TH AVE / 184TH ST,1,2015
64720,449,Fatal/Injury Collision,87TH AVE / 192ND ST,1,2015
64722,451,Fatal/Injury Collision,176TH ST / 26TH AVE,1,2015
64723,452,Fatal/Injury Collision,176TH ST / 32ND AVE,1,2015
64724,453,Fatal/Injury Collision,152ND ST / 64TH AVE,1,2015
64726,455,Fatal/Injury Collision,HWY 17 / BRIDGEVIEW DR,1,2015
64727,456,Fatal/Injury Collision,OLD YALE RD / HWY 17,1,2015
64728,457,Fatal/Injury Collision,80TH AVE / KING GEORGE BLVD,1,2015
64732,461,Fatal/Injury Collision,6600 193B ST,1,2015
64751,480,Fatal/Injury Collision,9700 120TH ST,1,2015
64752,481,Fatal/Injury Collision,10000 121ST ST,1,2015
64753,482,Fatal/Injury Collision,10100 156TH ST,1,2015
64759,488,Fatal/Injury Collision,10400 152ND ST,1,2015
64773,502,Fatal/Injury Collision,13800 104TH AVE,1,2015
64780,509,Fatal/Injury Collision,15400 88TH AVE,1,2015
64787,516,Fatal/Injury Collision,149A ST / 104TH AVE,1,2015
64788,517,Fatal/Injury Collision,128A ST / 104TH AVE,1,2015
64789,518,Fatal/Injury Collision,88TH AVE / 160TH ST,1,2015
64790,519,Fatal/Injury Collision,FRASER HWY / 160TH ST,1,2015
64791,520,Fatal/Injury Collision,64TH AVE / 188TH ST,1,2015
64792,521,Fatal/Injury Collision,96TH AVE / 192ND ST,1,2015
64793,522,Fatal/Injury Collision,24TH AVE / 192ND ST,1,2015
64795,524,Fatal/Injury Collision,128TH ST / 76TH AVE,1,2015
64796,525,Fatal/Injury Collision,KING GEORGE BLVD / 79TH AVE,1,2015
64797,526,Fatal/Injury Collision,156TH ST / 84TH AVE,1,2015
64798,527,Fatal/Injury Collision,140A ST / 90TH AVE,1,2015
64799,528,Fatal/Injury Collision,100TH AVE / OLD YALE RD,1,2015
64800,529,Fatal/Injury Collision,148TH ST / SPENSER DR,1,2015
64828,557,Fatal/Injury Collision,10200 BLOCK 160TH ST,1,2015
64844,573,Fatal/Injury Collision,13400 16TH AVE,1,2015
64868,597,Fatal/Injury Collision,17900 56TH AVE,1,2015
64875,604,Fatal/Injury Collision,149TH ST / 101A AVE,1,2015
64876,605,Fatal/Injury Collision,152ND ST / 104TH AVE,1,2015
64877,606,Fatal/Injury Collision,108TH AVE / 135A ST,1,2015
64878,607,Fatal/Injury Collision,103A AVE / 141ST ST,1,2015
64879,608,Fatal/Injury Collision,74TH AVE / 144TH ST,1,2015
64880,609,Fatal/Injury Collision,FRASER HWY / 152ND ST,1,2015
64881,610,Fatal/Injury Collision,56TH AVE / 152ND ST,1,2015
64882,611,Fatal/Injury Collision,27A AVE / 161ST ST,1,2015
64883,612,Fatal/Injury Collision,27A AVE / 161ST ST,1,2015
64884,613,Fatal/Injury Collision,87TH AVE / 168TH ST,1,2015
64885,614,Fatal/Injury Collision,132ND ST / 69A AVE,1,2015
64886,615,Fatal/Injury Collision,134TH ST / 72ND AVE,1,2015
64887,616,Fatal/Injury Collision,134TH ST / 72ND AVE,1,2015
64888,617,Fatal/Injury Collision,144TH ST / 75A AVE,1,2015
64889,618,Fatal/Injury Collision,128TH ST / 82ND AVE,1,2015
64890,619,Fatal/Injury Collision,152ND ST / 88TH AVE,1,2015
64891,620,Fatal/Injury Collision,56TH AVE / KING GEORGE BLVD,1,2015
64893,622,Fatal/Injury Collision,MALL ACCESS / VENTURE WAY,1,2015
64899,628,Fatal/Injury Collision,2900 BLOCK 184TH ST,1,2015
64911,640,Fatal/Injury Collision,7800 124TH ST,1,2015
64923,652,Fatal/Injury Collision,9700 187TH ST,1,2015
64937,666,Fatal/Injury Collision,12700 66TH AVE,1,2015
64938,667,Fatal/Injury Collision,12700 66TH AVE,1,2015
64942,671,Fatal/Injury Collision,13200 71B AVE,1,2015
64973,702,Fatal/Injury Collision,72ND AVE / 132ND ST,1,2015
64974,703,Fatal/Injury Collision,114TH AVE / 138TH ST,1,2015
64975,704,Fatal/Injury Collision,114TH AVE / 138TH ST,1,2015
64976,705,Fatal/Injury Collision,104TH AVE / 146TH ST,1,2015
64979,708,Fatal/Injury Collision,176TH ST / 24TH AVE,1,2015
64980,709,Fatal/Injury Collision,168TH ST / 56TH AVE,1,2015
64981,710,Fatal/Injury Collision,128TH ST / 60TH AVE,1,2015
64982,711,Fatal/Injury Collision,128TH ST / 60TH AVE,1,2015
64983,712,Fatal/Injury Collision,FRASER HWY / 68TH AVE,1,2015
64985,714,Fatal/Injury Collision,128TH ST / 88TH AVE,1,2015
64986,715,Fatal/Injury Collision,HARVIE RD / 92ND AVE,1,2015
64997,726,Fatal/Injury Collision,8100 128TH ST,1,2015
64999,728,Fatal/Injury Collision,8300 120A ST,1,2015
65028,757,Fatal/Injury Collision,15700 CROYDON DR,1,2015
65032,761,Fatal/Injury Collision,18900 54A AVE,1,2015
65033,762,Fatal/Injury Collision,132ND ST / 105A AVE,1,2015
65035,764,Fatal/Injury Collision,108TH AVE / 140TH ST,1,2015
65036,765,Fatal/Injury Collision,64TH AVE / 148TH ST,1,2015
65037,766,Fatal/Injury Collision,100TH AVE / 150TH ST,1,2015
65038,767,Fatal/Injury Collision,92ND AVE / 160TH ST,1,2015
65039,768,Fatal/Injury Collision,20TH AVE / 168TH ST,1,2015
65040,769,Fatal/Injury Collision,176TH ST / 16TH AVE,1,2015
65042,771,Fatal/Injury Collision,176TH ST / 32ND AVE,1,2015
65043,772,Fatal/Injury Collision,FRASER HWY / 64TH AVE,1,2015
65044,773,Fatal/Injury Collision,152ND ST / 72ND AVE,1,2015
65045,774,Fatal/Injury Collision,144TH ST / 88TH AVE,1,2015
65046,775,Fatal/Injury Collision,120TH ST / 93A AVE,1,2015
65047,776,Fatal/Injury Collision,162A ST / 94TH AVE,1,2015
65048,777,Fatal/Injury Collision,192ND ST / 96TH AVE,1,2015
65049,778,Fatal/Injury Collision,102ND AVE / CITY PKWY,1,2015
65050,779,Fatal/Injury Collision,184TH ST / FRASER HWY,1,2015
65051,780,Fatal/Injury Collision,152ND ST / KING GEORGE BLVD,1,2015
65052,781,Fatal/Injury Collision,102ND AVE / WHALLEY BLVD,1,2015
65061,790,Fatal/Injury Collision,6900 144A ST,1,2015
65111,840,Fatal/Injury Collision,14800 17TH AVE,1,2015
65117,846,Fatal/Injury Collision,15600 98TH AVE,1,2015
65125,854,Fatal/Injury Collision,18900 16TH AVE,1,2015
65128,857,Fatal/Injury Collision,72ND AVE / 124TH ST,1,2015
65129,858,Fatal/Injury Collision,FRASER HWY / 140TH ST,1,2015
65130,859,Fatal/Injury Collision,72ND AVE / 140TH ST,1,2015
65132,861,Fatal/Injury Collision,84TH AVE / 152ND ST,1,2015
65133,862,Fatal/Injury Collision,104TH AVE / 160TH ST,1,2015
65134,863,Fatal/Injury Collision,144TH ST / 82A AVE,1,2015
65135,864,Fatal/Injury Collision,122A ST / 84TH AVE,1,2015
65136,865,Fatal/Injury Collision,152ND ST / 86TH AVE,1,2015
65137,866,Fatal/Injury Collision,128TH ST / 96TH AVE,1,2015
65179,908,Fatal/Injury Collision,12500 BLOCK 82ND AVE,1,2015
65207,936,Fatal/Injury Collision,SCOTT RD / 100TH AVE,1,2015
65210,939,Fatal/Injury Collision,96TH AVE / 134TH ST,1,2015
65212,941,Fatal/Injury Collision,152ND ST / 56TH AVE,1,2015
65214,943,Fatal/Injury Collision,8TH AVE OFRP / HWY 99,1,2015
65215,944,Fatal/Injury Collision,152ND ST / KING GEORGE BLVD,1,2015
65217,946,Fatal/Injury Collision,2200 148TH ST,1,2015
65220,949,Fatal/Injury Collision,3700 156TH ST,1,2015
65223,952,Fatal/Injury Collision,6200 144TH ST,1,2015
65224,953,Fatal/Injury Collision,6400 180TH ST,1,2015
65227,956,Fatal/Injury Collision,7300 143RD ST,1,2015
65253,982,Fatal/Injury Collision,13400 KING GEORGE BLVD,1,2015
65260,989,Fatal/Injury Collision,15100 91ST AVE,1,2015
65272,1001,Fatal/Injury Collision,104TH AVE / 152ND ST,1,2015
65273,1002,Fatal/Injury Collision,124TH ST / 72A AVE,1,2015
65274,1003,Fatal/Injury Collision,140TH ST / FRASER HWY,1,2015
65275,1004,Fatal/Injury Collision,14TH AVE / KING GEORGE BLVD,1,2015
65276,1005,Fatal/Injury Collision,156TH ST / KING GEORGE BLVD,1,2015
65277,1006,Fatal/Injury Collision,140TH ST / FRASER HWY,1,2015
65287,1016,Fatal/Injury Collision,6300 120TH ST,1,2015
65309,1038,Fatal/Injury Collision,9400 KING GEORGE BLVD,1,2015
65322,1051,Fatal/Injury Collision,12600 82ND AVE,1,2015
65331,1060,Fatal/Injury Collision,14000 BLOCK 104TH AVE,1,2015
65336,1065,Fatal/Injury Collision,14300 RIDGE CRES,1,2015
65356,1085,Fatal/Injury Collision,17400 96TH AVE,1,2015
65357,1086,Fatal/Injury Collision,17500 92ND AVE,1,2015
65367,1096,Fatal/Injury Collision,9000 128TH ST,1,2015
65370,1099,Fatal/Injury Collision,101ST AVE / 152ND ST,1,2015
65371,1100,Fatal/Injury Collision,KING GEORGE BLVD / 32ND AVE DVRS,1,2015
65372,1101,Fatal/Injury Collision,128TH ST / 60TH AVE,1,2015
65373,1102,Fatal/Injury Collision,138TH ST / 76TH AVE,1,2015
65374,1103,Fatal/Injury Collision,162ND ST / 88TH AVE,1,2015
65375,1104,Fatal/Injury Collision,144TH ST / 89A AVE,1,2015
65376,1105,Fatal/Injury Collision,168TH ST / 96TH AVE,1,2015
65377,1106,Fatal/Injury Collision,OLD YALE RD / BRIDGE RD,1,2015
